ID_Poda,Lote,Fecha_Poda,Tipo_Poda,Costo,Horas_Hombre
951,LOTE-006,2026-01-24,Formacion,635.1,67
952,LOTE-029,2026-02-06,Formacion,1993.33,88
953,LOTE-017,2026-09-04,Formacion,612.62,100
954,LOTE-049,2026-12-18,Rejuvenecimiento,1551.03,8
955,LOTE-032,2026-09-11,Sanidad,650.69,9
956,LOTE-026,2026-05-07,Rejuvenecimiento,1253.16,50
957,LOTE-016,2026-02-07,Rejuvenecimiento,1147.68,32
958,LOTE-030,2026-03-12,Sanidad,718.16,118
959,LOTE-027,2026-10-22,Formacion,1200.45,14
960,LOTE-018,2026-01-17,Rejuvenecimiento,1917.16,12
961,LOTE-044,2026-02-02,Rejuvenecimiento,365.88,86
962,LOTE-003,2026-08-11,Sanidad,819.2,38
963,LOTE-004,2026-08-16,Sanidad,1371.08,71
964,LOTE-034,2026-12-31,Rejuvenecimiento,1834.49,19
965,LOTE-029,2026-12-27,Formacion,873.91,39
966,LOTE-021,2026-10-27,Produccion,168.46,14
967,LOTE-035,2026-08-04,Produccion,134.98,86
968,LOTE-030,2027-01-01,Formacion,1484.47,81
969,LOTE-006,2026-01-12,Formacion,97.52,30
970,LOTE-012,2026-09-19,Produccion,1860.09,50
971,LOTE-013,2026-08-11,Rejuvenecimiento,1119.0,98
972,LOTE-010,2026-02-08,Produccion,352.76,110
973,LOTE-010,2026-10-22,Rejuvenecimiento,1457.14,103
974,LOTE-037,2026-07-31,Produccion,1664.73,50
975,LOTE-006,2026-09-30,Rejuvenecimiento,419.09,37
976,LOTE-006,2026-01-30,Formacion,4998.4,-5
977,LOTE-047,2026-04-06,Sanidad,716.01,113
978,LOTE-019,2026-10-08,Sanidad,597.94,32
979,LOTE-001,2026-05-10,Formacion,1597.39,113
980,LOTE-015,2026-11-22,Sanidad,233.13,72
981,LOTE-016,2026-07-25,Formacion,647.34,53
982,LOTE-020,2026-07-18,Rejuvenecimiento,560.01,50
983,LOTE-012,2026-01-25,Produccion,1276.61,89
984,LOTE-038,2026-12-15,Rejuvenecimiento,1185.96,116
985,LOTE-008,2026-06-11,Produccion,422.56,13
986,LOTE-008,2026-10-14,Rejuvenecimiento,1750.81,109
987,LOTE-019,2026-12-21,Formacion,608.38,47
988,LOTE-047,2026-11-02,Rejuvenecimiento,1187.71,63
989,LOTE-012,2026-04-16,Formacion,407.2,24
990,LOTE-044,2026-09-24,Formacion,386.52,101
991,LOTE-038,2026-11-24,Formacion,75.46,112
992,LOTE-002,2026-07-12,Formacion,1851.36,62
993,LOTE-014,2026-02-04,Produccion,123.36,40
994,LOTE-023,2026-10-06,Sanidad,1966.51,55
995,LOTE-027,2026-04-03,Formacion,107.18,117
996,LOTE-027,2026-11-01,Sanidad,1770.5,34
997,LOTE-023,2026-07-03,Formacion,1617.98,27
998,LOTE-032,2026-11-27,Formacion,477.3,23
999,LOTE-034,2026-01-01,Sanidad,1633.98,45
1000,LOTE-037,2026-03-17,Rejuvenecimiento,1751.91,5
1001,LOTE-001,2026-11-29,Rejuvenecimiento,625.28,78
1002,LOTE-029,2026-11-28,Sanidad,954.53,77
1003,LOTE-009,2026-10-31,Sanidad,1658.22,50
1004,LOTE-014,2026-09-30,Rejuvenecimiento,1568.14,53
1005,LOTE-050,2026-09-07,Sanidad,150.07,28
1006,LOTE-027,2026-09-19,Sanidad,80.37,4
1007,LOTE-004,2026-06-27,Produccion,474.86,85
1008,LOTE-004,2026-10-25,Sanidad,298.02,89
1009,LOTE-019,2026-08-25,Rejuvenecimiento,1971.47,42
1010,LOTE-018,2026-01-26,Produccion,1838.7,63
1011,LOTE-015,2026-01-01,Rejuvenecimiento,1581.12,94
1012,LOTE-016,2026-12-28,Sanidad,1598.59,77
1013,LOTE-048,2026-10-10,Rejuvenecimiento,866.13,111
1014,LOTE-012,2026-07-21,Produccion,1185.63,62
1015,LOTE-019,2026-01-15,Produccion,1265.57,2
1016,LOTE-046,2026-09-12,Formacion,1791.77,26
1017,LOTE-032,2026-05-17,Produccion,457.44,79
1018,LOTE-029,2026-10-29,Produccion,1000.38,115
1019,LOTE-019,2026-11-15,Formacion,1614.22,61
1020,LOTE-044,2026-11-17,Produccion,1623.22,3
1021,LOTE-014,2026-06-04,Rejuvenecimiento,657.8,26
1022,LOTE-046,2026-06-14,Formacion,1754.79,32
1023,LOTE-042,2026-05-14,Formacion,1965.53,29
1024,LOTE-018,2026-11-14,Sanidad,1068.18,51
1025,LOTE-016,2026-10-09,Sanidad,1365.64,86
1026,LOTE-007,2026-09-18,Formacion,67.98,67
1027,LOTE-005,2026-12-01,Rejuvenecimiento,882.9,13
1028,LOTE-017,2026-11-06,Produccion,1820.37,70
1029,LOTE-047,2026-10-21,Rejuvenecimiento,870.64,36
1030,LOTE-047,2026-02-04,Produccion,518.45,110
1031,LOTE-002,2026-05-21,Sanidad,626.47,65
1032,LOTE-041,2026-11-29,Formacion,1940.43,70
1033,LOTE-015,2026-08-30,Formacion,1349.32,117
1034,LOTE-048,2026-03-09,Formacion,584.74,106
1035,LOTE-010,2026-09-28,Rejuvenecimiento,1066.77,79
1036,LOTE-025,2026-12-17,Produccion,906.31,30
1037,LOTE-019,2026-03-11,Sanidad,1645.37,33
1038,LOTE-017,2026-06-15,Rejuvenecimiento,1737.03,59
1039,LOTE-018,2026-05-06,Rejuvenecimiento,941.29,49
1040,LOTE-002,2026-07-18,Rejuvenecimiento,1521.66,86
1041,LOTE-042,2026-05-24,Formacion,1809.31,39
1042,LOTE-008,2026-03-22,Formacion,1818.83,115
1043,LOTE-023,2026-02-21,Sanidad,1980.41,52
1044,LOTE-011,2026-11-07,Rejuvenecimiento,699.21,71
1045,LOTE-021,2026-10-16,Produccion,1854.19,12
1046,LOTE-011,2026-02-11,Sanidad,1534.27,84
1047,LOTE-029,2026-03-20,Rejuvenecimiento,1012.16,117
1048,LOTE-008,2026-04-26,Formacion,1222.02,9
1049,LOTE-002,2026-11-05,Sanidad,1006.71,120
1050,LOTE-039,2026-07-12,Rejuvenecimiento,1761.81,40
1051,LOTE-001,2026-02-21,Formacion,-328.78,61
1052,LOTE-032,2026-03-31,Formacion,1083.88,57
1053,LOTE-030,2026-08-17,Produccion,1324.18,16
1054,LOTE-015,2026-08-23,Formacion,1132.23,5
1055,LOTE-028,2026-04-28,Rejuvenecimiento,795.48,46
1056,LOTE-045,2026-12-13,Produccion,632.97,80
1057,LOTE-029,2026-08-09,Sanidad,1660.56,46
1058,LOTE-035,2026-11-08,Rejuvenecimiento,1602.0,101
1059,LOTE-046,2026-03-18,Produccion,1163.62,105
1060,LOTE-007,2026-09-30,Produccion,935.35,42
1061,LOTE-016,2026-05-06,Produccion,1952.61,21
1062,LOTE-037,2026-03-02,Formacion,119.91,112
1063,LOTE-040,2026-01-28,Rejuvenecimiento,359.68,7
1064,LOTE-031,2026-01-15,Produccion,1960.83,-5
1065,LOTE-033,2026-10-23,Rejuvenecimiento,1046.25,49
1066,LOTE-023,2026-04-14,Formacion,1153.68,65
1067,LOTE-046,2026-02-24,Rejuvenecimiento,1082.78,109
1068,LOTE-043,2026-08-28,Formacion,376.11,53
1069,LOTE-035,2026-03-27,Produccion,1849.23,111
1070,LOTE-006,2026-04-04,Sanidad,1224.88,104
1071,LOTE-020,2026-12-10,Rejuvenecimiento,1871.63,58
1072,LOTE-013,2026-08-06,Produccion,1247.99,110
1073,LOTE-037,2026-07-27,Rejuvenecimiento,1967.24,1
1074,LOTE-041,2026-10-09,Formacion,353.05,14
1075,LOTE-025,2026-03-16,Produccion,N/A,
1076,LOTE-046,2026-09-05,Sanidad,733.63,110
1077,LOTE-042,2026-01-27,Formacion,544.17,92
1078,LOTE-049,2026-08-28,Produccion,1337.68,89
1079,LOTE-029,2026-02-23,Rejuvenecimiento,94.68,51
1080,LOTE-019,2026-08-10,Formacion,1298.87,80
1081,LOTE-036,2026-01-13,Produccion,1776.68,1
1082,LOTE-015,2026-03-01,Produccion,1186.25,12
1083,LOTE-036,2026-12-16,Formacion,914.85,20
1084,LOTE-039,2026-05-10,Sanidad,1214.61,29
1085,LOTE-038,2026-04-23,Produccion,186.28,19
1086,LOTE-009,2026-02-06,Produccion,835.45,107
1087,LOTE-028,2026-05-17,Rejuvenecimiento,131.83,50
1088,LOTE-046,2026-09-06,Formacion,93.08,45
1089,LOTE-002,2026-06-25,Produccion,1928.86,51
1090,LOTE-039,2026-06-20,Rejuvenecimiento,89.14,73
1091,LOTE-019,2026-05-01,Rejuvenecimiento,371.12,32
1092,LOTE-033,2026-01-03,Sanidad,1080.17,99
1093,LOTE-029,2026-06-11,Formacion,1346.38,80
1094,LOTE-022,2026-07-13,Sanidad,1758.04,59
1095,LOTE-008,2026-07-18,Produccion,1076.14,96
1096,LOTE-049,2026-01-18,Formacion,814.69,74
1097,LOTE-010,2026-01-22,Sanidad,1373.43,60
1098,LOTE-032,2026-11-22,Produccion,1795.25,9
1099,LOTE-019,2026-10-14,Formacion,1771.23,100
1100,LOTE-044,2026-10-01,Rejuvenecimiento,565.88,70
1101,LOTE-002,2026-09-24,Produccion,325.03,71
1102,LOTE-022,2026-04-05,Formacion,617.71,35
1103,LOTE-041,2026-05-10,Rejuvenecimiento,563.19,110
1104,LOTE-014,2026-11-29,Formacion,764.55,75
1105,LOTE-015,2026-07-14,Produccion,1016.69,77
1106,LOTE-020,2026-12-11,Rejuvenecimiento,1857.22,88
1107,LOTE-048,2026-03-27,Sanidad,176.79,20
1108,LOTE-002,2026-03-09,Sanidad,1504.38,61
1109,LOTE-037,2026-10-15,Formacion,1740.39,39
1110,LOTE-026,2026-10-07,Rejuvenecimiento,1816.64,23
1111,LOTE-020,2026-11-24,Sanidad,1497.96,81
1112,LOTE-040,2026-11-26,Sanidad,1876.59,37
1113,LOTE-041,2026-05-20,Sanidad,1219.81,92
1114,LOTE-017,2026-06-25,Formacion,1637.65,81
1115,LOTE-026,2026-01-14,Formacion,1857.72,14
1116,LOTE-031,2026-02-26,Produccion,250.03,83
1117,LOTE-005,2026-05-30,Sanidad,143.61,54
1118,LOTE-002,2026-02-26,Rejuvenecimiento,961.59,26
1119,LOTE-022,2026-03-29,Sanidad,832.61,35
1120,LOTE-045,2026-01-12,Rejuvenecimiento,1045.93,97
1121,LOTE-032,2026-08-07,Rejuvenecimiento,1772.97,97
1122,LOTE-042,2026-01-20,Produccion,1136.5,117
1123,LOTE-037,2026-08-30,Produccion,725.3,119
1124,LOTE-047,2026-02-18,Formacion,1209.63,28
1125,LOTE-010,2026-09-04,Formacion,1360.54,92
1126,LOTE-021,2026-05-18,Produccion,822.29,56
1127,LOTE-028,2027-01-01,Sanidad,1249.25,5
1128,LOTE-032,2026-10-03,Rejuvenecimiento,1618.96,66
1129,LOTE-018,2026-03-19,Rejuvenecimiento,1880.34,61
1130,LOTE-020,2026-05-08,Rejuvenecimiento,763.12,30
1131,LOTE-014,2026-07-29,Formacion,-79.3,66
1132,LOTE-030,2026-04-16,Produccion,1238.03,112
1133,LOTE-030,2026-11-27,Sanidad,791.76,107
1134,LOTE-002,2026-02-24,Produccion,1166.42,111
1135,LOTE-016,2026-09-07,Sanidad,1131.32,49
1136,LOTE-049,2026-04-06,Formacion,1121.5,78
1137,LOTE-010,2026-05-08,Rejuvenecimiento,55.99,89
1138,LOTE-019,2026-11-21,Rejuvenecimiento,N/A,
1139,LOTE-013,2026-03-08,Sanidad,1969.07,32
1140,LOTE-047,2026-08-26,Formacion,1893.99,118
1141,LOTE-034,2026-03-09,Produccion,582.99,108
1142,LOTE-047,2026-10-29,Rejuvenecimiento,959.88,64
1143,LOTE-035,2026-11-19,Produccion,1064.83,110
1144,LOTE-009,2026-04-29,Rejuvenecimiento,1985.66,5
1145,LOTE-047,2026-02-17,Formacion,284.53,111
1146,LOTE-022,2026-07-16,Rejuvenecimiento,317.65,19
1147,LOTE-047,2026-04-23,Sanidad,1544.5,82
1148,LOTE-016,2026-07-19,Rejuvenecimiento,1354.75,57
1149,LOTE-028,2026-05-05,Sanidad,801.42,84
1150,LOTE-002,2026-03-29,Rejuvenecimiento,910.79,110
1151,LOTE-003,2026-05-30,Rejuvenecimiento,1692.55,120
1152,LOTE-042,2026-07-02,Formacion,576.59,84
1153,LOTE-008,2026-04-24,Produccion,1953.55,94
1154,LOTE-015,2026-08-11,Sanidad,1061.59,2
1155,LOTE-007,2026-06-27,Formacion,573.21,23
1156,LOTE-004,2026-06-26,Produccion,1170.48,85
1157,LOTE-037,2026-03-29,Sanidad,1011.1,111
1158,LOTE-007,2026-03-23,Formacion,1802.95,40
1159,LOTE-038,2026-12-06,Formacion,1864.66,6
1160,LOTE-023,2026-05-13,Produccion,1320.81,44
1161,LOTE-049,2026-09-30,Rejuvenecimiento,1033.63,94
1162,LOTE-038,2026-06-16,Sanidad,487.15,6
1163,LOTE-031,2026-12-09,Rejuvenecimiento,231.71,49
1164,LOTE-050,2026-10-01,Rejuvenecimiento,1793.7,37
1165,LOTE-029,2026-05-20,Formacion,1656.92,72
1166,LOTE-048,2026-10-30,Sanidad,N/A,
1167,LOTE-021,2026-07-20,Formacion,1152.7,72
1168,LOTE-005,2026-07-17,Sanidad,1346.47,101
1169,LOTE-021,2026-07-31,Rejuvenecimiento,1618.63,1
1170,LOTE-028,2026-12-20,Produccion,1098.7,102
1171,LOTE-025,2026-01-07,Formacion,336.6,31
1172,LOTE-048,2026-11-26,Rejuvenecimiento,1990.61,35
1173,LOTE-039,2026-01-17,Rejuvenecimiento,1875.11,12
1174,LOTE-002,2026-04-28,Sanidad,1216.98,114
1175,LOTE-040,2026-08-16,Formacion,628.98,112
1176,LOTE-018,2026-08-23,Rejuvenecimiento,1822.96,41
1177,LOTE-009,2026-12-16,Sanidad,1377.86,34
1178,LOTE-044,2026-07-22,Sanidad,814.55,61
1179,LOTE-048,2026-08-10,Sanidad,1557.01,16
1180,LOTE-019,2026-04-25,Rejuvenecimiento,269.7,18
1181,LOTE-037,2026-10-03,Rejuvenecimiento,1554.61,42
1182,LOTE-001,2026-06-17,Produccion,1038.09,16
1183,LOTE-019,2026-05-15,Rejuvenecimiento,583.3,78
1184,LOTE-002,2026-07-01,Produccion,1914.28,32
1185,LOTE-050,2026-12-11,Rejuvenecimiento,1200.92,83
1186,LOTE-021,2026-11-03,Rejuvenecimiento,853.03,50
1187,LOTE-031,2026-08-06,Rejuvenecimiento,1835.33,106
1188,LOTE-045,2026-02-26,Sanidad,1802.54,67
1189,LOTE-001,2026-08-04,Rejuvenecimiento,1105.4,45
1190,LOTE-041,2026-01-10,Formacion,891.46,13
1191,LOTE-036,2026-04-28,Formacion,1594.3,42
1192,LOTE-025,2026-07-24,Sanidad,213.53,63
1193,LOTE-047,2026-07-29,Sanidad,910.3,118
1194,LOTE-022,2026-10-20,Sanidad,979.57,22
1195,LOTE-028,2026-08-02,Formacion,1987.36,92
1196,LOTE-028,2026-11-21,Produccion,816.84,107
1197,LOTE-008,2026-04-27,Sanidad,-84.96,51
1198,LOTE-048,2026-05-13,Sanidad,1438.79,35
1199,LOTE-021,2026-04-11,Formacion,147.03,56
1200,LOTE-011,2026-09-28,Sanidad,689.15,56
1201,LOTE-041,2026-02-18,Produccion,1416.19,3
1202,LOTE-027,2026-05-13,Rejuvenecimiento,221.09,118
1203,LOTE-036,2026-07-16,Produccion,770.7,30
1204,LOTE-013,2026-09-17,Sanidad,1279.0,35
1205,LOTE-049,2026-02-28,Sanidad,1201.81,52
1206,LOTE-024,2026-05-09,Rejuvenecimiento,626.66,54
1207,LOTE-040,2026-10-13,Rejuvenecimiento,471.31,49
1208,LOTE-008,2026-06-24,Rejuvenecimiento,773.34,6
1209,LOTE-038,2026-08-20,Produccion,-128.63,31
1210,LOTE-013,2026-12-09,Sanidad,141.9,12
1211,LOTE-004,2026-02-20,Sanidad,657.15,104
1212,LOTE-010,2026-11-17,Rejuvenecimiento,884.65,107
1213,LOTE-039,2026-01-27,Rejuvenecimiento,366.72,97
1214,LOTE-048,2026-04-30,Formacion,1006.17,75
1215,LOTE-002,2026-10-20,Produccion,276.15,11
1216,LOTE-009,2026-12-06,Produccion,1678.38,113
1217,LOTE-039,2026-11-12,Produccion,503.7,105
1218,LOTE-024,2026-11-14,Formacion,819.99,108
1219,LOTE-011,2026-07-02,Rejuvenecimiento,1248.44,4
1220,LOTE-003,2026-09-24,Formacion,701.42,76
1221,LOTE-036,2026-07-09,Sanidad,355.17,60
1222,LOTE-001,2026-11-02,Sanidad,998.7,68
1223,LOTE-047,2026-08-17,Formacion,1741.74,112
1224,LOTE-024,2026-08-19,Formacion,1351.96,48
1225,LOTE-036,2026-10-13,Sanidad,1739.49,60
1226,LOTE-026,2026-02-27,Formacion,1582.83,107
1227,LOTE-024,2026-12-11,Formacion,1607.63,11
1228,LOTE-035,2026-08-19,Sanidad,599.93,114
1229,LOTE-005,2026-07-15,Formacion,1983.27,22
1230,LOTE-044,2026-09-02,Formacion,1936.32,60
1231,LOTE-041,2026-07-21,Formacion,1369.51,69
1232,LOTE-031,2026-09-11,Sanidad,144.07,102
1233,LOTE-043,2026-11-24,Formacion,997.03,15
1234,LOTE-036,2026-12-17,Produccion,1717.18,102
1235,LOTE-004,2026-04-17,Sanidad,1154.8,85
1236,LOTE-017,2026-08-20,Rejuvenecimiento,427.69,57
1237,LOTE-023,2026-02-02,Sanidad,513.86,106
1238,LOTE-028,2026-01-28,Produccion,590.58,109
1239,LOTE-023,2026-12-12,Rejuvenecimiento,257.09,7
1240,LOTE-007,2026-01-16,Formacion,1890.16,79
1241,LOTE-014,2026-04-07,Produccion,512.17,28
1242,LOTE-050,2026-10-19,Formacion,1761.57,39
1243,LOTE-032,2026-09-29,Produccion,725.72,41
1244,LOTE-017,2026-06-21,Formacion,1021.3,60
1245,LOTE-038,2026-05-11,Sanidad,698.67,24
1246,LOTE-039,2026-06-09,Produccion,1691.77,20
1247,LOTE-010,2026-06-06,Produccion,793.48,8
1248,LOTE-008,2026-08-07,Rejuvenecimiento,1943.08,-5
1249,LOTE-006,2026-07-10,Formacion,1690.66,36
1250,LOTE-025,2026-06-07,Formacion,1297.07,48
1251,LOTE-050,2026-09-23,Rejuvenecimiento,823.42,52
1252,LOTE-021,2026-06-13,Sanidad,1409.74,5
1253,LOTE-019,2026-10-29,Formacion,458.69,101
1254,LOTE-003,2026-11-26,Rejuvenecimiento,973.14,37
1255,LOTE-010,2026-12-21,Rejuvenecimiento,-49.53,83
1256,LOTE-008,2026-08-23,Sanidad,1646.82,37
1257,LOTE-018,2026-07-23,Produccion,1041.91,33
1258,LOTE-039,2026-07-14,Formacion,501.37,25
1259,LOTE-037,2026-01-07,Sanidad,525.04,1
1260,LOTE-005,2026-08-14,Produccion,108.96,40
1261,LOTE-003,2026-02-13,Rejuvenecimiento,1051.52,26
1262,LOTE-043,2026-09-14,Produccion,4744.55,-5
1263,LOTE-047,2026-05-29,Formacion,766.05,102
1264,LOTE-023,2026-08-18,Produccion,767.99,50
1265,LOTE-027,2026-08-03,Rejuvenecimiento,1479.89,77
1266,LOTE-003,2026-04-25,Rejuvenecimiento,1835.08,24
1267,LOTE-004,2026-09-22,Produccion,745.37,94
1268,LOTE-033,2026-07-16,Rejuvenecimiento,954.72,22
1269,LOTE-025,2026-09-01,Rejuvenecimiento,1009.05,82
1270,LOTE-004,2026-08-14,Produccion,238.08,12
1271,LOTE-032,2026-04-22,Sanidad,1378.56,66
1272,LOTE-032,2026-03-29,Rejuvenecimiento,1817.83,81
1273,LOTE-029,2026-02-20,Produccion,850.63,119
1274,LOTE-040,2026-02-23,Produccion,174.24,109
1275,LOTE-030,2026-09-28,Formacion,796.89,14
1276,LOTE-039,2026-03-26,Sanidad,1169.63,57
1277,LOTE-016,2026-06-20,Formacion,1851.55,85
1278,LOTE-037,2026-01-26,Produccion,205.82,79
1279,LOTE-010,2026-12-17,Rejuvenecimiento,1356.2,75
1280,LOTE-036,2026-08-04,Produccion,1934.88,67
1281,LOTE-030,2026-04-29,Sanidad,641.83,27
1282,LOTE-015,2026-08-04,Formacion,1430.61,26
1283,LOTE-050,2026-07-20,Sanidad,1532.95,19
1284,LOTE-049,2026-05-03,Formacion,311.54,87
1285,LOTE-034,2026-05-03,Rejuvenecimiento,638.21,24
1286,LOTE-035,2026-03-02,Produccion,1888.22,102
1287,LOTE-026,2026-01-07,Sanidad,1645.69,48
1288,LOTE-032,2026-02-27,Produccion,132.38,107
1289,LOTE-034,2026-03-18,Produccion,1759.08,75
1290,LOTE-043,2026-09-18,Rejuvenecimiento,1674.94,37
1291,LOTE-010,2026-02-19,Sanidad,65.12,112
1292,LOTE-046,2026-02-17,Produccion,947.93,36
1293,LOTE-041,2026-01-02,Formacion,531.49,98
1294,LOTE-021,2026-03-30,Rejuvenecimiento,1846.86,104
1295,LOTE-004,2026-07-01,Formacion,N/A,
1296,LOTE-049,2026-01-23,Sanidad,98.28,79
1297,LOTE-019,2026-01-16,Formacion,223.97,87
1298,LOTE-031,2026-11-08,Formacion,329.12,46
1299,LOTE-033,2026-01-13,Produccion,1239.87,104
1300,LOTE-036,2026-05-07,Sanidad,1039.56,-5
1301,LOTE-023,2026-12-09,Produccion,1745.4,9
1302,LOTE-013,2026-12-21,Rejuvenecimiento,183.6,22
1303,LOTE-045,2026-08-30,Formacion,1493.11,48
1304,LOTE-042,2026-07-17,Rejuvenecimiento,297.85,9
1305,LOTE-010,2026-01-25,Sanidad,1578.8,92
1306,LOTE-037,2026-07-16,Formacion,1315.14,26
1307,LOTE-017,2026-12-27,Sanidad,1403.53,53
1308,LOTE-045,2026-12-22,Formacion,203.06,80
1309,LOTE-029,2026-01-12,Produccion,1368.87,87
1310,LOTE-030,2026-12-29,Produccion,338.08,113
1311,LOTE-007,2026-08-16,Produccion,236.0,14
1312,LOTE-014,2026-01-08,Formacion,132.43,23
1313,LOTE-017,2026-09-05,Rejuvenecimiento,513.98,18
1314,LOTE-027,2026-06-16,Rejuvenecimiento,1272.56,33
1315,LOTE-027,2026-04-07,Formacion,1552.76,57
1316,LOTE-005,2026-05-22,Rejuvenecimiento,199.19,17
1317,LOTE-018,2026-09-20,Sanidad,485.98,14
1318,LOTE-047,2026-11-17,Sanidad,1104.3,5
1319,LOTE-002,2026-09-11,Sanidad,284.23,82
1320,LOTE-023,2026-01-08,Formacion,348.69,45
1321,LOTE-044,2026-08-17,Sanidad,-603.15,55
1322,LOTE-027,2026-08-18,Rejuvenecimiento,1268.43,68
1323,LOTE-042,2026-09-18,Sanidad,1578.83,108
1324,LOTE-034,2026-02-14,Formacion,631.44,-5
1325,LOTE-038,2026-09-16,Formacion,1267.17,44
1326,LOTE-035,2026-10-07,Formacion,1126.85,81
1327,LOTE-009,2026-02-13,Formacion,429.33,22
1328,LOTE-045,2026-04-02,Rejuvenecimiento,1182.89,108
1329,LOTE-049,2026-11-05,Produccion,1381.79,49
1330,LOTE-013,2026-04-21,Rejuvenecimiento,363.14,60
1331,LOTE-018,2026-09-10,Formacion,1488.69,110
1332,LOTE-005,2026-08-06,Sanidad,1022.61,19
1333,LOTE-005,2026-03-30,Formacion,540.09,60
1334,LOTE-001,2026-10-25,Produccion,1100.72,110
1335,LOTE-023,2026-10-08,Formacion,999.77,95
1336,LOTE-044,2026-03-28,Formacion,519.36,59
1337,LOTE-033,2026-05-12,Produccion,727.26,58
1338,LOTE-020,2026-09-07,Rejuvenecimiento,1082.16,76
1339,LOTE-044,2026-04-17,Formacion,1007.1,116
1340,LOTE-043,2026-10-17,Rejuvenecimiento,1303.16,11
1341,LOTE-034,2026-12-08,Rejuvenecimiento,967.56,13
1342,LOTE-011,2026-06-01,Formacion,1294.86,19
1343,LOTE-021,2026-11-08,Produccion,1990.36,106
1344,LOTE-033,2026-12-06,Produccion,239.02,59
1345,LOTE-032,2026-04-13,Produccion,915.11,20
1346,LOTE-018,2026-03-26,Sanidad,1628.04,71
1347,LOTE-004,2026-12-28,Sanidad,377.02,4
1348,LOTE-025,2026-10-07,Formacion,836.03,46
1349,LOTE-050,2026-11-05,Produccion,412.34,9
1350,LOTE-012,2026-03-23,Formacion,473.52,1
1351,LOTE-011,2026-02-17,Sanidad,1698.63,82
1352,LOTE-024,2026-07-04,Sanidad,1682.81,74
1353,LOTE-027,2026-04-22,Rejuvenecimiento,269.07,117
1354,LOTE-023,2026-06-06,Produccion,1171.28,41
1355,LOTE-036,2026-05-10,Produccion,579.48,63
1356,LOTE-024,2026-08-20,Formacion,1637.09,19
1357,LOTE-034,2026-03-21,Produccion,1542.21,22
1358,LOTE-009,2026-12-22,Produccion,1622.79,31
1359,LOTE-021,2026-06-25,Rejuvenecimiento,231.87,45
1360,LOTE-020,2026-03-07,Rejuvenecimiento,1738.24,15
1361,LOTE-015,2026-07-23,Formacion,536.78,63
1362,LOTE-026,2026-01-28,Rejuvenecimiento,1550.09,38
1363,LOTE-031,2026-06-29,Sanidad,1632.49,111
1364,LOTE-030,2026-04-06,Formacion,1957.87,55
1365,LOTE-004,2026-03-21,Rejuvenecimiento,1309.86,18
1366,LOTE-028,2026-02-26,Produccion,1349.09,9
1367,LOTE-014,2026-12-11,Formacion,1166.78,33
1368,LOTE-045,2026-08-16,Rejuvenecimiento,1022.81,54
1369,LOTE-002,2026-04-16,Sanidad,871.27,64
1370,LOTE-002,2026-03-14,Sanidad,1235.99,103
1371,LOTE-048,2026-12-27,Rejuvenecimiento,912.69,50
1372,LOTE-009,2026-08-17,Formacion,992.9,59
1373,LOTE-022,2026-09-18,Produccion,1042.51,56
1374,LOTE-031,2026-04-07,Produccion,1968.89,56
1375,LOTE-043,2026-06-21,Rejuvenecimiento,1235.73,110
1376,LOTE-032,2026-06-11,Rejuvenecimiento,1399.64,112
1377,LOTE-033,2026-01-09,Sanidad,372.18,89
1378,LOTE-008,2026-01-14,Formacion,1613.04,106
1379,LOTE-043,2026-07-22,Produccion,688.71,96
1380,LOTE-030,2026-06-04,Formacion,-423.18,93
1381,LOTE-024,2026-12-22,Sanidad,1116.44,24
1382,LOTE-006,2026-10-06,Sanidad,1642.05,15
1383,LOTE-014,2026-04-28,Produccion,520.6,3
1384,LOTE-016,2026-07-31,Rejuvenecimiento,1764.33,99
1385,LOTE-040,2026-11-22,Produccion,1907.64,29
1386,LOTE-042,2026-09-29,Sanidad,707.34,63
1387,LOTE-031,2026-12-02,Produccion,1231.36,12
1388,LOTE-004,2026-06-20,Formacion,52.3,25
1389,LOTE-029,2026-12-25,Formacion,371.18,45
1390,LOTE-047,2026-05-31,Rejuvenecimiento,1474.75,35
1391,LOTE-029,2026-04-24,Sanidad,809.45,92
1392,LOTE-022,2026-07-04,Sanidad,1336.7,-5
1393,LOTE-006,2026-08-28,Produccion,1886.65,56
1394,LOTE-049,2026-01-20,Sanidad,380.75,41
1395,LOTE-017,2026-04-27,Formacion,1636.87,86
1396,LOTE-012,2026-01-19,Formacion,658.9,62
1397,LOTE-023,2026-07-28,Formacion,979.56,97
1398,LOTE-048,2026-07-12,Rejuvenecimiento,729.9,106
1399,LOTE-013,2026-10-16,Produccion,232.88,103
1400,LOTE-040,2026-01-08,Rejuvenecimiento,1482.55,28
1401,LOTE-044,2026-04-05,Produccion,77.7,13
1402,LOTE-004,2026-08-18,Rejuvenecimiento,1300.97,91
1403,LOTE-037,2026-08-04,Produccion,1193.3,39
1404,LOTE-007,2026-01-22,Sanidad,1148.78,41
1405,LOTE-004,2026-04-16,Sanidad,1075.19,54
1406,LOTE-048,2026-08-30,Rejuvenecimiento,-896.8,10
1407,LOTE-050,2026-01-06,Formacion,1946.24,63
1408,LOTE-030,2026-03-09,Sanidad,111.01,5
1409,LOTE-005,2026-02-06,Formacion,1519.85,75
1410,LOTE-016,2026-08-18,Sanidad,1354.64,64
1411,LOTE-038,2026-01-26,Sanidad,434.09,44
