ID_Proyeccion,Escenario,Fecha,Valor,Comentario
897,Optimista,2026-12-17,227353.78,Ajuste valido para Optimista
898,Optimista,2026-08-24,265058.81,Ajuste valido para Optimista
899,Pesimista,2026-06-13,486601.68,Ajuste valido para Pesimista
900,Pesimista,2026-03-07,115504.75,Ajuste valido para Pesimista
901,Optimista,2026-10-07,299092.14,Ajuste valido para Optimista
902,Optimista,2026-03-04,-1498.6,Ajuste manual (Error provocado)
903,Base,2026-04-07,431050.92,Ajuste valido para Base
904,Pesimista,2026-02-06,87093.7,Ajuste valido para Pesimista
905,Pesimista,2026-04-26,270883.15,Ajuste valido para Pesimista
906,Pesimista,2026-02-17,,Falta valor
907,Pesimista,2026-03-10,399357.58,Ajuste valido para Pesimista
908,Optimista,2026-12-25,16750.86,Ajuste valido para Optimista
909,Pesimista,2026-10-02,279668.0,Ajuste valido para Pesimista
910,Optimista,2026-06-13,220084.25,Ajuste valido para Optimista
911,Base,2026-08-11,482453.6,Ajuste valido para Base
912,Base,2026-08-14,273713.68,Ajuste valido para Base
913,Pesimista,2026-01-26,166295.55,Ajuste valido para Pesimista
914,Base,2026-05-30,-1324.4,Ajuste manual (Error provocado)
915,Pesimista,2026-01-12,292041.74,Ajuste valido para Pesimista
916,Optimista,2026-03-01,448762.88,Ajuste valido para Optimista
917,Pesimista,2026-09-15,274828.93,Ajuste valido para Pesimista
918,Base,2026-03-01,138031.87,Ajuste valido para Base
919,Optimista,2026-01-27,256325.36,Ajuste valido para Optimista
920,Pesimista,2026-09-19,161514.13,Ajuste valido para Pesimista
921,Pesimista,2026-03-21,207548.48,Ajuste valido para Pesimista
922,Pesimista,2026-11-02,228992.68,Ajuste valido para Pesimista
923,Pesimista,2026-06-28,242524.53,Ajuste valido para Pesimista
924,Base,2026-03-16,110535.33,Ajuste valido para Base
925,Base,2026-06-23,452300.65,Ajuste valido para Base
926,Optimista,2026-10-25,312789.87,Ajuste valido para Optimista
927,Optimista,2026-08-04,180028.98,Ajuste valido para Optimista
928,Pesimista,2026-12-24,450082.8,Ajuste valido para Pesimista
929,Pesimista,2026-10-10,73740.29,Ajuste valido para Pesimista
930,Base,2026-03-09,58027.39,Ajuste valido para Base
931,Base,2026-09-18,-4356.78,Ajuste manual (Error provocado)
932,Base,2026-01-26,269990.63,Ajuste valido para Base
933,Pesimista,2026-09-09,233062.58,Ajuste valido para Pesimista
934,Optimista,2026-11-04,495259.42,Ajuste valido para Optimista
935,Optimista,2026-05-30,339054.02,Ajuste valido para Optimista
936,Base,2026-07-30,460483.31,Ajuste valido para Base
937,Optimista,2026-04-27,178085.37,Ajuste valido para Optimista
938,Pesimista,2026-07-25,284123.11,Ajuste valido para Pesimista
939,Base,2026-04-30,111847.23,Ajuste valido para Base
940,Optimista,2026-07-03,TextoInvalido,Error tipografico
941,Optimista,2026-06-29,187569.11,Ajuste valido para Optimista
942,Optimista,2026-06-17,273353.38,Ajuste valido para Optimista
943,Base,2027-01-01,378155.25,Ajuste valido para Base
944,Optimista,2026-05-02,455411.73,Ajuste valido para Optimista
945,Base,2026-08-06,151503.41,Ajuste valido para Base
946,Pesimista,2026-06-29,318230.21,Ajuste valido para Pesimista
947,Base,2026-05-07,343.39,Ajuste valido para Base
948,Base,2026-08-05,129889.95,Ajuste valido para Base
949,Pesimista,2026-11-18,7871.42,Ajuste valido para Pesimista
950,Optimista,2026-03-15,211875.33,Ajuste valido para Optimista
951,Pesimista,2026-01-04,418098.77,Ajuste valido para Pesimista
952,Pesimista,2026-11-26,390021.97,Ajuste valido para Pesimista
953,Base,2026-12-18,201966.47,Ajuste valido para Base
954,Pesimista,2026-10-09,167542.18,Ajuste valido para Pesimista
955,Optimista,2026-05-06,419215.69,Ajuste valido para Optimista
956,Optimista,2026-10-25,109182.12,Ajuste valido para Optimista
957,Pesimista,2026-10-13,272742.98,Ajuste valido para Pesimista
958,Base,2026-07-30,82998.0,Ajuste valido para Base
959,Optimista,2026-05-27,303413.44,Ajuste valido para Optimista
960,Optimista,2026-06-17,403054.25,Ajuste valido para Optimista
961,Optimista,2026-11-06,105769.46,Ajuste valido para Optimista
962,Pesimista,2026-10-08,347888.29,Ajuste valido para Pesimista
963,Base,2026-03-07,51823.35,Ajuste valido para Base
964,Pesimista,2026-04-29,110291.4,Ajuste valido para Pesimista
965,Base,2026-03-25,496129.43,Ajuste valido para Base
966,Optimista,2026-05-06,228552.03,Ajuste valido para Optimista
967,Optimista,2026-06-23,315149.0,Ajuste valido para Optimista
968,Base,2026-08-21,402396.56,Ajuste valido para Base
969,Base,2026-10-16,97310.46,Ajuste valido para Base
970,Pesimista,2026-11-21,64707.91,Ajuste valido para Pesimista
971,Optimista,2026-11-17,7608.69,Ajuste valido para Optimista
972,Base,2026-08-01,182121.15,Ajuste valido para Base
973,Base,2026-02-06,167710.56,Ajuste valido para Base
974,Optimista,2026-01-09,TextoInvalido,Error tipografico
975,Base,2026-09-21,317912.45,Ajuste valido para Base
976,Base,2026-06-26,268808.84,Ajuste valido para Base
977,Pesimista,2026-01-05,459410.6,Ajuste valido para Pesimista
978,Base,2026-10-08,307831.55,Ajuste valido para Base
979,Pesimista,2026-07-17,337051.58,Ajuste valido para Pesimista
980,Optimista,2026-09-22,234893.97,Ajuste valido para Optimista
981,Pesimista,2026-11-18,37923.67,Ajuste valido para Pesimista
982,Base,2026-02-12,171139.63,Ajuste valido para Base
983,Pesimista,2026-09-12,498106.43,Ajuste valido para Pesimista
984,Base,2026-10-27,149341.15,Ajuste valido para Base
985,Base,2026-06-04,462208.34,Ajuste valido para Base
986,Pesimista,2026-06-19,420636.29,Ajuste valido para Pesimista
987,Base,2026-01-06,49258.59,Ajuste valido para Base
988,Base,2026-10-13,439522.97,Ajuste valido para Base
989,Pesimista,2026-04-18,201553.75,Ajuste valido para Pesimista
990,Base,2026-07-05,198273.13,Ajuste valido para Base
991,Pesimista,2026-05-29,442854.09,Ajuste valido para Pesimista
992,Optimista,2026-08-22,257273.89,Ajuste valido para Optimista
993,Optimista,2026-04-16,331491.91,Ajuste valido para Optimista
994,Optimista,2026-01-11,102024.88,Ajuste valido para Optimista
995,Optimista,2026-04-30,334386.19,Ajuste valido para Optimista
996,Pesimista,2026-11-14,434441.26,Ajuste valido para Pesimista
997,Pesimista,2026-08-17,280232.03,Ajuste valido para Pesimista
998,Optimista,2026-02-12,282935.98,Ajuste valido para Optimista
999,Optimista,2026-06-04,302683.83,Ajuste valido para Optimista
1000,Pesimista,2026-01-23,21499.38,Ajuste valido para Pesimista
1001,Optimista,2026-12-08,231233.37,Ajuste valido para Optimista
1002,Pesimista,2026-07-09,499577.38,Ajuste valido para Pesimista
1003,Base,2026-05-15,473640.51,Ajuste valido para Base
1004,Optimista,2026-04-19,61370.32,Ajuste valido para Optimista
1005,Base,2026-09-04,139508.73,Ajuste valido para Base
1006,Pesimista,2026-04-05,410478.74,Ajuste valido para Pesimista
1007,Base,2026-09-02,476459.64,Ajuste valido para Base
1008,Pesimista,2026-11-18,-1487.71,Ajuste manual (Error provocado)
1009,Pesimista,2026-12-09,368808.48,Ajuste valido para Pesimista
1010,Optimista,2026-05-08,131056.27,Ajuste valido para Optimista
1011,Base,2026-10-07,272919.82,Ajuste valido para Base
1012,Base,2026-06-02,338861.61,Ajuste valido para Base
1013,Optimista,2026-05-25,129586.7,Ajuste valido para Optimista
1014,Base,2026-01-02,12196.68,Ajuste valido para Base
1015,Pesimista,2026-04-23,48489.48,Ajuste valido para Pesimista
1016,Base,2026-08-05,303093.76,Ajuste valido para Base
1017,Optimista,2026-07-07,49164.34,Ajuste valido para Optimista
1018,Base,2026-03-18,456973.5,Ajuste valido para Base
1019,Optimista,2026-04-06,386374.18,Ajuste valido para Optimista
1020,Base,2026-12-18,495043.5,Ajuste valido para Base
1021,Pesimista,2026-02-06,179621.89,Ajuste valido para Pesimista
1022,Base,2026-12-07,188087.79,Ajuste valido para Base
1023,Base,2026-02-24,225418.57,Ajuste valido para Base
1024,Optimista,2026-07-21,448071.7,Ajuste valido para Optimista
1025,Pesimista,2026-06-07,185641.05,Ajuste valido para Pesimista
1026,Base,2026-09-17,126609.03,Ajuste valido para Base
1027,Pesimista,2026-07-16,122529.48,Ajuste valido para Pesimista
1028,Optimista,2026-11-27,109961.77,Ajuste valido para Optimista
1029,Optimista,2026-10-26,350163.06,Ajuste valido para Optimista
1030,Base,2026-11-06,TextoInvalido,Error tipografico
1031,Base,2026-02-07,366907.17,Ajuste valido para Base
1032,Base,2026-01-23,105286.35,Ajuste valido para Base
1033,Pesimista,2026-02-01,465701.22,Ajuste valido para Pesimista
1034,Pesimista,2026-07-12,466357.45,Ajuste valido para Pesimista
1035,Pesimista,2026-11-29,95294.68,Ajuste valido para Pesimista
1036,Base,2026-04-12,462273.16,Ajuste valido para Base
1037,Base,2026-10-12,329073.54,Ajuste valido para Base
1038,Optimista,2026-10-20,89286.34,Ajuste valido para Optimista
1039,Pesimista,2026-02-21,178512.59,Ajuste valido para Pesimista
1040,Base,2026-01-30,300196.83,Ajuste valido para Base
1041,Pesimista,2026-12-20,487969.99,Ajuste valido para Pesimista
1042,Pesimista,2026-10-11,396588.07,Ajuste valido para Pesimista
1043,Base,2026-05-19,180213.09,Ajuste valido para Base
1044,Pesimista,2026-12-19,447891.04,Ajuste valido para Pesimista
1045,Optimista,2026-03-16,265628.69,Ajuste valido para Optimista
1046,Base,2026-04-01,34842.66,Ajuste valido para Base
1047,Base,2026-06-16,12498.28,Ajuste valido para Base
1048,Pesimista,2026-07-30,106719.56,Ajuste valido para Pesimista
1049,Base,2026-04-12,388084.3,Ajuste valido para Base
1050,Base,2026-06-28,379112.93,Ajuste valido para Base
1051,Base,2026-09-19,123699.82,Ajuste valido para Base
1052,Pesimista,2026-04-19,35590.14,Ajuste valido para Pesimista
1053,Base,2026-09-04,183070.49,Ajuste valido para Base
1054,Optimista,2026-06-24,167375.84,Ajuste valido para Optimista
1055,Optimista,2026-03-16,378963.22,Ajuste valido para Optimista
1056,Optimista,2026-05-22,425137.14,Ajuste valido para Optimista
1057,Optimista,2026-06-13,275561.49,Ajuste valido para Optimista
1058,Optimista,2026-06-10,381027.64,Ajuste valido para Optimista
1059,Base,2026-07-18,341103.81,Ajuste valido para Base
1060,Optimista,2026-08-26,241599.06,Ajuste valido para Optimista
1061,Base,2026-03-07,224709.01,Ajuste valido para Base
1062,Base,2026-08-20,213200.26,Ajuste valido para Base
1063,Base,2026-02-10,10280.56,Ajuste valido para Base
1064,Base,2026-08-05,,Falta valor
1065,Base,2026-08-03,59452.17,Ajuste valido para Base
1066,Optimista,2026-08-23,127865.41,Ajuste valido para Optimista
1067,Optimista,2026-10-13,379563.45,Ajuste valido para Optimista
1068,Pesimista,2026-09-27,51466.28,Ajuste valido para Pesimista
1069,Base,2026-09-06,328964.94,Ajuste valido para Base
1070,Pesimista,2026-11-01,386692.64,Ajuste valido para Pesimista
1071,Base,2026-12-04,441710.2,Ajuste valido para Base
1072,Base,2026-05-23,83973.12,Ajuste valido para Base
1073,Pesimista,2026-01-06,-4887.3,Ajuste manual (Error provocado)
1074,Pesimista,2026-07-21,446480.89,Ajuste valido para Pesimista
1075,Base,2026-05-21,395756.18,Ajuste valido para Base
1076,Base,2026-03-18,103526.69,Ajuste valido para Base
1077,Optimista,2026-05-12,319696.34,Ajuste valido para Optimista
1078,Optimista,2026-07-16,,Falta valor
1079,Optimista,2026-06-27,241425.07,Ajuste valido para Optimista
1080,Pesimista,2027-01-01,296889.99,Ajuste valido para Pesimista
1081,Pesimista,2026-04-06,211677.9,Ajuste valido para Pesimista
1082,Optimista,2026-06-17,129947.59,Ajuste valido para Optimista
1083,Optimista,2026-05-01,378278.2,Ajuste valido para Optimista
1084,Pesimista,2026-12-21,156968.73,Ajuste valido para Pesimista
1085,Base,2026-03-01,138035.67,Ajuste valido para Base
1086,Optimista,2026-02-23,457264.29,Ajuste valido para Optimista
1087,Optimista,2026-07-25,101414.47,Ajuste valido para Optimista
1088,Pesimista,2026-03-04,274394.72,Ajuste valido para Pesimista
1089,Pesimista,2026-11-06,172552.76,Ajuste valido para Pesimista
1090,Base,2026-06-22,210162.02,Ajuste valido para Base
1091,Base,2026-11-06,429976.05,Ajuste valido para Base
1092,Pesimista,2026-09-08,496461.55,Ajuste valido para Pesimista
1093,Optimista,2026-04-16,-4171.05,Ajuste manual (Error provocado)
1094,Optimista,2026-08-04,287292.46,Ajuste valido para Optimista
1095,Optimista,2026-11-17,400403.56,Ajuste valido para Optimista
1096,Pesimista,2026-10-22,337780.05,Ajuste valido para Pesimista
1097,Base,2026-12-07,389541.23,Ajuste valido para Base
1098,Pesimista,2026-11-25,464822.39,Ajuste valido para Pesimista
1099,Base,2026-04-08,76749.89,Ajuste valido para Base
1100,Optimista,2026-12-02,61170.04,Ajuste valido para Optimista
1101,Optimista,2026-07-09,121722.12,Ajuste valido para Optimista
1102,Pesimista,2026-03-19,100270.79,Ajuste valido para Pesimista
1103,Pesimista,2026-09-22,365015.7,Ajuste valido para Pesimista
1104,Pesimista,2026-06-22,300336.37,Ajuste valido para Pesimista
1105,Optimista,2026-09-28,32008.97,Ajuste valido para Optimista
1106,Optimista,2026-07-15,69209.1,Ajuste valido para Optimista
1107,Optimista,2026-12-31,248851.79,Ajuste valido para Optimista
1108,Optimista,2026-12-16,16561.15,Ajuste valido para Optimista
1109,Optimista,2026-03-08,241507.75,Ajuste valido para Optimista
1110,Optimista,2026-04-24,330195.46,Ajuste valido para Optimista
1111,Base,2026-08-12,429537.73,Ajuste valido para Base
1112,Optimista,2026-08-20,238626.16,Ajuste valido para Optimista
1113,Pesimista,2026-10-11,95285.38,Ajuste valido para Pesimista
1114,Base,2026-10-09,65050.0,Ajuste valido para Base
1115,Optimista,2026-05-09,456544.33,Ajuste valido para Optimista
1116,Base,2026-02-25,362953.38,Ajuste valido para Base
1117,Pesimista,2026-08-11,486157.38,Ajuste valido para Pesimista
1118,Pesimista,2026-05-08,449050.22,Ajuste valido para Pesimista
1119,Base,2026-03-26,196598.81,Ajuste valido para Base
1120,Pesimista,2026-06-14,347123.35,Ajuste valido para Pesimista
1121,Pesimista,2026-08-11,446525.6,Ajuste valido para Pesimista
1122,Pesimista,2026-08-17,169065.49,Ajuste valido para Pesimista
1123,Pesimista,2026-05-25,169344.62,Ajuste valido para Pesimista
1124,Optimista,2026-07-06,349596.14,Ajuste valido para Optimista
1125,Base,2026-07-21,124389.07,Ajuste valido para Base
1126,Pesimista,2026-04-01,16438.24,Ajuste valido para Pesimista
1127,Base,2026-11-22,485279.14,Ajuste valido para Base
1128,Base,2026-09-09,433221.35,Ajuste valido para Base
1129,Base,2026-12-14,278362.36,Ajuste valido para Base
1130,Pesimista,2026-07-20,327629.19,Ajuste valido para Pesimista
1131,Optimista,2026-09-12,393165.38,Ajuste valido para Optimista
1132,Pesimista,2026-06-28,242235.01,Ajuste valido para Pesimista
1133,Base,2026-10-28,47257.88,Ajuste valido para Base
1134,Pesimista,2026-03-22,74128.26,Ajuste valido para Pesimista
1135,Optimista,2026-07-20,277964.82,Ajuste valido para Optimista
1136,Pesimista,2026-05-27,246623.39,Ajuste valido para Pesimista
1137,Pesimista,2026-09-20,43904.38,Ajuste valido para Pesimista
1138,Pesimista,2026-03-27,173930.71,Ajuste valido para Pesimista
1139,Base,2026-11-26,16920.58,Ajuste valido para Base
1140,Base,2026-11-05,260550.24,Ajuste valido para Base
1141,Pesimista,2026-04-04,244849.86,Ajuste valido para Pesimista
1142,Base,2026-12-26,287686.15,Ajuste valido para Base
1143,Pesimista,2026-04-29,324269.74,Ajuste valido para Pesimista
1144,Pesimista,2026-11-25,18674.34,Ajuste valido para Pesimista
1145,Base,2026-12-13,115004.22,Ajuste valido para Base
1146,Pesimista,2026-03-07,49646.91,Ajuste valido para Pesimista
1147,Optimista,2026-05-11,196135.56,Ajuste valido para Optimista
1148,Pesimista,2026-09-12,50266.12,Ajuste valido para Pesimista
1149,Base,2026-05-01,236436.68,Ajuste valido para Base
1150,Optimista,2026-06-04,344661.22,Ajuste valido para Optimista
1151,Optimista,2026-10-31,67533.29,Ajuste valido para Optimista
1152,Base,2026-02-03,29386.34,Ajuste valido para Base
1153,Pesimista,2026-11-02,220984.21,Ajuste valido para Pesimista
1154,Base,2026-07-29,83977.02,Ajuste valido para Base
1155,Pesimista,2026-12-27,182843.42,Ajuste valido para Pesimista
1156,Optimista,2026-07-28,357744.26,Ajuste valido para Optimista
1157,Optimista,2026-07-07,416667.19,Ajuste valido para Optimista
1158,Base,2026-03-20,113079.08,Ajuste valido para Base
1159,Base,2026-12-16,183191.97,Ajuste valido para Base
1160,Base,2026-12-25,173386.56,Ajuste valido para Base
1161,Base,2026-06-13,400239.47,Ajuste valido para Base
1162,Base,2026-12-25,357098.75,Ajuste valido para Base
1163,Base,2026-04-25,-1373.11,Ajuste manual (Error provocado)
1164,Base,2026-05-16,101889.4,Ajuste valido para Base
1165,Optimista,2026-02-23,152669.83,Ajuste valido para Optimista
1166,Pesimista,2026-03-12,285998.51,Ajuste valido para Pesimista
1167,Optimista,2026-11-15,424892.69,Ajuste valido para Optimista
1168,Base,2026-03-23,201108.06,Ajuste valido para Base
1169,Pesimista,2026-02-24,224702.95,Ajuste valido para Pesimista
1170,Base,2026-07-23,36450.75,Ajuste valido para Base
1171,Optimista,2026-08-12,407788.39,Ajuste valido para Optimista
1172,Pesimista,2026-04-30,485390.24,Ajuste valido para Pesimista
1173,Pesimista,2026-06-27,291077.76,Ajuste valido para Pesimista
1174,Optimista,2026-11-19,74869.58,Ajuste valido para Optimista
1175,Pesimista,2026-11-20,433859.85,Ajuste valido para Pesimista
1176,Base,2026-04-23,35655.63,Ajuste valido para Base
1177,Optimista,2026-11-22,106115.35,Ajuste valido para Optimista
1178,Pesimista,2026-10-17,162486.37,Ajuste valido para Pesimista
1179,Pesimista,2026-02-14,132492.68,Ajuste valido para Pesimista
1180,Pesimista,2026-02-17,320523.02,Ajuste valido para Pesimista
1181,Pesimista,2026-12-13,319540.39,Ajuste valido para Pesimista
1182,Base,2026-07-21,296581.23,Ajuste valido para Base
1183,Base,2026-09-23,155910.24,Ajuste valido para Base
1184,Base,2026-03-10,443429.32,Ajuste valido para Base
1185,Optimista,2026-01-16,7919.77,Ajuste valido para Optimista
1186,Optimista,2026-10-21,221311.84,Ajuste valido para Optimista
1187,Base,2026-10-19,12763.77,Ajuste valido para Base
1188,Optimista,2026-03-24,245381.88,Ajuste valido para Optimista
1189,Optimista,2026-06-19,493920.85,Ajuste valido para Optimista
1190,Pesimista,2026-06-26,362292.05,Ajuste valido para Pesimista
1191,Pesimista,2026-08-19,426424.42,Ajuste valido para Pesimista
1192,Base,2026-05-13,152257.95,Ajuste valido para Base
1193,Optimista,2026-04-26,180511.85,Ajuste valido para Optimista
1194,Base,2026-01-01,145970.68,Ajuste valido para Base
1195,Pesimista,2026-05-14,36974.35,Ajuste valido para Pesimista
1196,Optimista,2026-05-29,211491.46,Ajuste valido para Optimista
1197,Optimista,2026-07-29,179733.86,Ajuste valido para Optimista
1198,Pesimista,2026-11-05,361642.53,Ajuste valido para Pesimista
1199,Base,2026-10-02,-2140.23,Ajuste manual (Error provocado)
1200,Base,2026-08-21,23272.52,Ajuste valido para Base
1201,Pesimista,2026-01-07,53242.54,Ajuste valido para Pesimista
1202,Pesimista,2026-02-17,319385.77,Ajuste valido para Pesimista
1203,Pesimista,2026-05-22,714.31,Ajuste valido para Pesimista
1204,Pesimista,2026-02-16,329910.9,Ajuste valido para Pesimista
1205,Base,2026-10-05,382945.3,Ajuste valido para Base
1206,Optimista,2026-04-28,313650.4,Ajuste valido para Optimista
1207,Optimista,2026-01-25,50930.49,Ajuste valido para Optimista
1208,Pesimista,2026-07-22,478375.62,Ajuste valido para Pesimista
1209,Optimista,2026-12-03,164908.02,Ajuste valido para Optimista
1210,Pesimista,2026-11-22,431467.68,Ajuste valido para Pesimista
1211,Pesimista,2026-11-05,191836.17,Ajuste valido para Pesimista
1212,Optimista,2026-08-22,282215.28,Ajuste valido para Optimista
1213,Pesimista,2026-11-04,5272.21,Ajuste valido para Pesimista
1214,Pesimista,2026-09-27,418175.71,Ajuste valido para Pesimista
1215,Base,2026-03-21,369398.3,Ajuste valido para Base
1216,Pesimista,2026-08-01,170638.35,Ajuste valido para Pesimista
1217,Pesimista,2026-08-13,221897.14,Ajuste valido para Pesimista
1218,Base,2026-06-05,365916.49,Ajuste valido para Base
1219,Base,2026-03-31,76566.6,Ajuste valido para Base
1220,Base,2026-06-07,345069.4,Ajuste valido para Base
1221,Optimista,2026-10-18,269378.71,Ajuste valido para Optimista
1222,Pesimista,2026-08-10,288740.93,Ajuste valido para Pesimista
1223,Base,2026-09-19,211825.8,Ajuste valido para Base
1224,Pesimista,2026-03-01,416251.35,Ajuste valido para Pesimista
1225,Optimista,2026-05-09,244883.09,Ajuste valido para Optimista
1226,Optimista,2026-03-06,460197.3,Ajuste valido para Optimista
1227,Optimista,2026-08-06,489906.52,Ajuste valido para Optimista
1228,Base,2026-09-16,14239.77,Ajuste valido para Base
1229,Pesimista,2026-02-23,461251.98,Ajuste valido para Pesimista
1230,Optimista,2026-01-06,432573.78,Ajuste valido para Optimista
1231,Pesimista,2026-05-24,439867.67,Ajuste valido para Pesimista
1232,Pesimista,2026-01-14,430900.36,Ajuste valido para Pesimista
1233,Base,2026-06-30,351945.8,Ajuste valido para Base
1234,Optimista,2026-08-03,79449.38,Ajuste valido para Optimista
1235,Base,2026-05-31,112222.15,Ajuste valido para Base
1236,Pesimista,2026-07-21,420671.76,Ajuste valido para Pesimista
1237,Optimista,2026-05-25,-2340.53,Ajuste manual (Error provocado)
1238,Pesimista,2026-07-21,300902.19,Ajuste valido para Pesimista
1239,Base,2026-09-06,297327.18,Ajuste valido para Base
1240,Base,2026-09-15,75182.53,Ajuste valido para Base
1241,Pesimista,2026-11-19,179271.09,Ajuste valido para Pesimista
1242,Pesimista,2026-10-14,244385.05,Ajuste valido para Pesimista
1243,Pesimista,2026-07-21,279806.47,Ajuste valido para Pesimista
1244,Pesimista,2026-05-23,151237.54,Ajuste valido para Pesimista
1245,Pesimista,2026-08-13,225840.72,Ajuste valido para Pesimista
1246,Pesimista,2026-08-07,104675.4,Ajuste valido para Pesimista
1247,Optimista,2026-12-14,423443.02,Ajuste valido para Optimista
1248,Base,2026-12-09,126193.36,Ajuste valido para Base
1249,Optimista,2026-05-16,241389.43,Ajuste valido para Optimista
1250,Base,2026-05-17,266025.7,Ajuste valido para Base
1251,Pesimista,2026-09-15,430216.68,Ajuste valido para Pesimista
1252,Pesimista,2026-11-22,388471.21,Ajuste valido para Pesimista
1253,Optimista,2026-01-04,350740.44,Ajuste valido para Optimista
1254,Pesimista,2026-11-09,,Falta valor
1255,Optimista,2026-11-16,41289.32,Ajuste valido para Optimista
1256,Base,2026-07-04,366065.27,Ajuste valido para Base
1257,Base,2026-11-17,448851.52,Ajuste valido para Base
1258,Pesimista,2026-04-19,291533.37,Ajuste valido para Pesimista
1259,Base,2026-01-23,62320.77,Ajuste valido para Base
1260,Optimista,2026-10-02,311245.92,Ajuste valido para Optimista
1261,Optimista,2026-04-08,378930.79,Ajuste valido para Optimista
1262,Pesimista,2026-08-06,269776.5,Ajuste valido para Pesimista
1263,Pesimista,2026-05-10,364210.01,Ajuste valido para Pesimista
1264,Pesimista,2026-03-15,277335.6,Ajuste valido para Pesimista
1265,Base,2026-09-27,454193.04,Ajuste valido para Base
1266,Base,2026-12-20,269189.2,Ajuste valido para Base
1267,Base,2026-06-29,369703.44,Ajuste valido para Base
1268,Optimista,2026-09-05,30219.16,Ajuste valido para Optimista
1269,Pesimista,2026-02-14,49602.35,Ajuste valido para Pesimista
1270,Pesimista,2026-03-10,476796.06,Ajuste valido para Pesimista
1271,Base,2026-10-04,156751.98,Ajuste valido para Base
1272,Base,2026-08-18,323771.65,Ajuste valido para Base
1273,Pesimista,2026-02-23,396359.6,Ajuste valido para Pesimista
1274,Pesimista,2026-01-21,96529.33,Ajuste valido para Pesimista
1275,Optimista,2026-06-25,343876.66,Ajuste valido para Optimista
1276,Optimista,2026-10-10,154521.98,Ajuste valido para Optimista
1277,Pesimista,2026-08-19,,Falta valor
1278,Optimista,2026-08-18,230094.69,Ajuste valido para Optimista
1279,Optimista,2026-09-08,338293.05,Ajuste valido para Optimista
1280,Optimista,2026-04-18,451091.26,Ajuste valido para Optimista
1281,Pesimista,2026-07-13,472090.74,Ajuste valido para Pesimista
1282,Optimista,2026-09-30,287834.52,Ajuste valido para Optimista
1283,Base,2026-07-23,353501.15,Ajuste valido para Base
1284,Pesimista,2026-12-02,305436.05,Ajuste valido para Pesimista
1285,Base,2026-08-12,431305.94,Ajuste valido para Base
1286,Optimista,2026-10-09,286649.94,Ajuste valido para Optimista
1287,Base,2026-01-18,483907.34,Ajuste valido para Base
1288,Base,2026-04-12,149562.26,Ajuste valido para Base
1289,Base,2026-02-14,114973.71,Ajuste valido para Base
1290,Optimista,2026-06-22,117648.98,Ajuste valido para Optimista
1291,Base,2026-01-03,140372.17,Ajuste valido para Base
1292,Pesimista,2026-02-09,357511.5,Ajuste valido para Pesimista
1293,Optimista,2026-06-06,451875.01,Ajuste valido para Optimista
1294,Pesimista,2026-08-31,280493.16,Ajuste valido para Pesimista
1295,Base,2026-03-19,286750.67,Ajuste valido para Base
1296,Pesimista,2026-11-10,342745.89,Ajuste valido para Pesimista
1297,Pesimista,2026-07-19,174185.35,Ajuste valido para Pesimista
1298,Base,2026-04-29,128426.48,Ajuste valido para Base
1299,Optimista,2026-11-28,272786.17,Ajuste valido para Optimista
1300,Base,2026-02-22,65731.57,Ajuste valido para Base
1301,Optimista,2026-12-22,51538.2,Ajuste valido para Optimista
1302,Pesimista,2026-04-04,116366.05,Ajuste valido para Pesimista
1303,Pesimista,2026-12-25,182846.07,Ajuste valido para Pesimista
1304,Pesimista,2026-01-12,414286.02,Ajuste valido para Pesimista
1305,Base,2026-06-18,36718.27,Ajuste valido para Base
1306,Pesimista,2026-10-08,414533.91,Ajuste valido para Pesimista
1307,Pesimista,2026-01-14,378567.87,Ajuste valido para Pesimista
1308,Base,2026-09-30,365888.32,Ajuste valido para Base
1309,Pesimista,2026-03-02,-266.03,Ajuste manual (Error provocado)
1310,Pesimista,2026-12-28,326081.1,Ajuste valido para Pesimista
1311,Pesimista,2026-04-15,472860.56,Ajuste valido para Pesimista
1312,Optimista,2026-04-05,83632.52,Ajuste valido para Optimista
1313,Base,2026-06-24,343050.87,Ajuste valido para Base
1314,Base,2026-03-21,182169.25,Ajuste valido para Base
1315,Base,2026-05-11,29209.16,Ajuste valido para Base
1316,Pesimista,2026-03-09,432049.91,Ajuste valido para Pesimista
1317,Optimista,2026-11-20,433402.0,Ajuste valido para Optimista
1318,Pesimista,2026-12-12,370936.25,Ajuste valido para Pesimista
1319,Optimista,2026-12-07,247044.64,Ajuste valido para Optimista
1320,Pesimista,2026-05-20,186962.41,Ajuste valido para Pesimista
1321,Pesimista,2026-10-06,62921.06,Ajuste valido para Pesimista
1322,Pesimista,2026-02-28,457002.37,Ajuste valido para Pesimista
1323,Optimista,2026-01-07,40227.55,Ajuste valido para Optimista
1324,Base,2026-08-30,359239.83,Ajuste valido para Base
1325,Base,2026-04-28,78172.56,Ajuste valido para Base
1326,Pesimista,2026-08-24,439206.74,Ajuste valido para Pesimista
1327,Optimista,2026-02-02,292468.64,Ajuste valido para Optimista
1328,Optimista,2026-09-22,259030.69,Ajuste valido para Optimista
1329,Base,2026-11-24,88556.32,Ajuste valido para Base
1330,Pesimista,2026-12-19,85324.9,Ajuste valido para Pesimista
1331,Base,2026-05-01,413868.49,Ajuste valido para Base
